"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"298";"target ~ fbs0+restecg2";53;5;37;7;0.568627450980392;0.119047619047619;0.883333333333333
"299";"target ~ fbs0+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"300";"target ~ fbs0+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"301";"target ~ fbs0+slope0";49;10;32;11;0.57843137254902;0.238095238095238;0.816666666666667
"302";"target ~ fbs0+slope1";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"303";"target ~ fbs0+slope2";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"304";"target ~ fbs0+ca0";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"305";"target ~ fbs0+ca1";47;20;22;13;0.656862745098039;0.476190476190476;0.783333333333333
"306";"target ~ fbs0+ca2";57;12;30;3;0.676470588235294;0.285714285714286;0.95
"307";"target ~ fbs0+ca3";58;2;40;2;0.588235294117647;0.0476190476190476;0.966666666666667
"308";"target ~ fbs0+ca4";53;4;38;7;0.558823529411765;0.0952380952380952;0.883333333333333
"309";"target ~ fbs0+thal0";60;0;42;0;0.588235294117647;0;1
"310";"target ~ fbs0+thal1";57;3;39;3;0.588235294117647;0.0714285714285714;0.95
"311";"target ~ fbs0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"312";"target ~ fbs0+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"313";"target ~ fbs1+restecg0";32;27;15;28;0.57843137254902;0.642857142857143;0.533333333333333
"314";"target ~ fbs1+restecg1";32;27;15;28;0.57843137254902;0.642857142857143;0.533333333333333
"315";"target ~ fbs1+restecg2";53;5;37;7;0.568627450980392;0.119047619047619;0.883333333333333
"316";"target ~ fbs1+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"317";"target ~ fbs1+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"318";"target ~ fbs1+slope0";49;10;32;11;0.57843137254902;0.238095238095238;0.816666666666667
"319";"target ~ fbs1+slope1";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"320";"target ~ fbs1+slope2";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"321";"target ~ fbs1+ca0";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"322";"target ~ fbs1+ca1";47;20;22;13;0.656862745098039;0.476190476190476;0.783333333333333
"323";"target ~ fbs1+ca2";57;12;30;3;0.676470588235294;0.285714285714286;0.95
"324";"target ~ fbs1+ca3";58;2;40;2;0.588235294117647;0.0476190476190476;0.966666666666667
"325";"target ~ fbs1+ca4";53;4;38;7;0.558823529411765;0.0952380952380952;0.883333333333333
"326";"target ~ fbs1+thal0";60;0;42;0;0.588235294117647;0;1
"327";"target ~ fbs1+thal1";57;3;39;3;0.588235294117647;0.0714285714285714;0.95
"328";"target ~ fbs1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"329";"target ~ fbs1+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"330";"target ~ restecg0+restecg1";32;27;15;28;0.57843137254902;0.642857142857143;0.533333333333333
"331";"target ~ restecg0+restecg2";32;27;15;28;0.57843137254902;0.642857142857143;0.533333333333333
"332";"target ~ restecg0+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"333";"target ~ restecg0+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"334";"target ~ restecg0+slope0";32;27;15;28;0.57843137254902;0.642857142857143;0.533333333333333
"335";"target ~ restecg0+slope1";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"336";"target ~ restecg0+slope2";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"337";"target ~ restecg0+ca0";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"338";"target ~ restecg0+ca1";28;31;11;32;0.57843137254902;0.738095238095238;0.466666666666667
"339";"target ~ restecg0+ca2";29;32;10;31;0.598039215686274;0.761904761904762;0.483333333333333
"340";"target ~ restecg0+ca3";31;28;14;29;0.57843137254902;0.666666666666667;0.516666666666667
"341";"target ~ restecg0+ca4";32;26;16;28;0.568627450980392;0.619047619047619;0.533333333333333
"342";"target ~ restecg0+thal0";32;27;15;28;0.57843137254902;0.642857142857143;0.533333333333333
"343";"target ~ restecg0+thal1";31;28;14;29;0.57843137254902;0.666666666666667;0.516666666666667
"344";"target ~ restecg0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"345";"target ~ restecg0+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"346";"target ~ restecg1+restecg2";32;27;15;28;0.57843137254902;0.642857142857143;0.533333333333333
"347";"target ~ restecg1+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"348";"target ~ restecg1+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"349";"target ~ restecg1+slope0";32;27;15;28;0.57843137254902;0.642857142857143;0.533333333333333
"350";"target ~ restecg1+slope1";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"351";"target ~ restecg1+slope2";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"352";"target ~ restecg1+ca0";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"353";"target ~ restecg1+ca1";28;31;11;32;0.57843137254902;0.738095238095238;0.466666666666667
"354";"target ~ restecg1+ca2";29;32;10;31;0.598039215686274;0.761904761904762;0.483333333333333
"355";"target ~ restecg1+ca3";31;28;14;29;0.57843137254902;0.666666666666667;0.516666666666667
"356";"target ~ restecg1+ca4";32;26;16;28;0.568627450980392;0.619047619047619;0.533333333333333
"357";"target ~ restecg1+thal0";32;27;15;28;0.57843137254902;0.642857142857143;0.533333333333333
"358";"target ~ restecg1+thal1";31;28;14;29;0.57843137254902;0.666666666666667;0.516666666666667
"359";"target ~ restecg1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"360";"target ~ restecg1+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"361";"target ~ restecg2+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"362";"target ~ restecg2+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"363";"target ~ restecg2+slope0";60;0;42;0;0.588235294117647;0;1
"364";"target ~ restecg2+slope1";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"365";"target ~ restecg2+slope2";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"366";"target ~ restecg2+ca0";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"367";"target ~ restecg2+ca1";53;15;27;7;0.666666666666667;0.357142857142857;0.883333333333333
"368";"target ~ restecg2+ca2";57;12;30;3;0.676470588235294;0.285714285714286;0.95
"369";"target ~ restecg2+ca3";58;2;40;2;0.588235294117647;0.0476190476190476;0.966666666666667
"370";"target ~ restecg2+ca4";60;0;42;0;0.588235294117647;0;1
"371";"target ~ restecg2+thal0";60;0;42;0;0.588235294117647;0;1
"372";"target ~ restecg2+thal1";57;3;39;3;0.588235294117647;0.0714285714285714;0.95
"373";"target ~ restecg2+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"374";"target ~ restecg2+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"375";"target ~ exang0+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"376";"target ~ exang0+slope0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"377";"target ~ exang0+slope1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"378";"target ~ exang0+slope2";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"379";"target ~ exang0+ca0";41;35;7;19;0.745098039215686;0.833333333333333;0.683333333333333
"380";"target ~ exang0+ca1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"381";"target ~ exang0+ca2";49;25;17;11;0.725490196078431;0.595238095238095;0.816666666666667
"382";"target ~ exang0+ca3";50;21;21;10;0.696078431372549;0.5;0.833333333333333
"383";"target ~ exang0+ca4";52;18;24;8;0.686274509803922;0.428571428571429;0.866666666666667
"384";"target ~ exang0+thal0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"385";"target ~ exang0+thal1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"386";"target ~ exang0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"387";"target ~ exang0+thal3";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"388";"target ~ exang1+slope0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"389";"target ~ exang1+slope1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"390";"target ~ exang1+slope2";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"391";"target ~ exang1+ca0";41;35;7;19;0.745098039215686;0.833333333333333;0.683333333333333
"392";"target ~ exang1+ca1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"393";"target ~ exang1+ca2";49;25;17;11;0.725490196078431;0.595238095238095;0.816666666666667
"394";"target ~ exang1+ca3";50;21;21;10;0.696078431372549;0.5;0.833333333333333
"395";"target ~ exang1+ca4";52;18;24;8;0.686274509803922;0.428571428571429;0.866666666666667
"396";"target ~ exang1+thal0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"397";"target ~ exang1+thal1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"398";"target ~ exang1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"399";"target ~ exang1+thal3";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"400";"target ~ slope0+slope1";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"401";"target ~ slope0+slope2";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"402";"target ~ slope0+ca0";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"403";"target ~ slope0+ca1";53;15;27;7;0.666666666666667;0.357142857142857;0.883333333333333
"404";"target ~ slope0+ca2";57;12;30;3;0.676470588235294;0.285714285714286;0.95
"405";"target ~ slope0+ca3";58;2;40;2;0.588235294117647;0.0476190476190476;0.966666666666667
"406";"target ~ slope0+ca4";60;0;42;0;0.588235294117647;0;1
"407";"target ~ slope0+thal0";60;0;42;0;0.588235294117647;0;1
"408";"target ~ slope0+thal1";57;3;39;3;0.588235294117647;0.0714285714285714;0.95
"409";"target ~ slope0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"410";"target ~ slope0+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"411";"target ~ slope1+slope2";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"412";"target ~ slope1+ca0";54;19;23;6;0.715686274509804;0.452380952380952;0.9
"413";"target ~ slope1+ca1";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"414";"target ~ slope1+ca2";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"415";"target ~ slope1+ca3";41;27;15;19;0.666666666666667;0.642857142857143;0.683333333333333
"416";"target ~ slope1+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"417";"target ~ slope1+thal0";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"418";"target ~ slope1+thal1";41;28;14;19;0.676470588235294;0.666666666666667;0.683333333333333
"419";"target ~ slope1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"420";"target ~ slope1+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"421";"target ~ slope2+ca0";53;23;19;7;0.745098039215686;0.547619047619048;0.883333333333333
"422";"target ~ slope2+ca1";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"423";"target ~ slope2+ca2";36;38;4;24;0.725490196078431;0.904761904761905;0.6
"424";"target ~ slope2+ca3";37;33;9;23;0.686274509803922;0.785714285714286;0.616666666666667
"425";"target ~ slope2+ca4";39;32;10;21;0.696078431372549;0.761904761904762;0.65
"426";"target ~ slope2+thal0";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"427";"target ~ slope2+thal1";37;34;8;23;0.696078431372549;0.80952380952381;0.616666666666667
"428";"target ~ slope2+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"429";"target ~ slope2+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"430";"target ~ ca0+ca1";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"431";"target ~ ca0+ca2";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"432";"target ~ ca0+ca3";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"433";"target ~ ca0+ca4";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"434";"target ~ ca0+thal0";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"435";"target ~ ca0+thal1";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"436";"target ~ ca0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"437";"target ~ ca0+thal3";36;38;4;24;0.725490196078431;0.904761904761905;0.6
"438";"target ~ ca1+ca2";50;27;15;10;0.754901960784314;0.642857142857143;0.833333333333333
"439";"target ~ ca1+ca3";51;17;25;9;0.666666666666667;0.404761904761905;0.85
"440";"target ~ ca1+ca4";53;15;27;7;0.666666666666667;0.357142857142857;0.883333333333333
"441";"target ~ ca1+thal0";53;15;27;7;0.666666666666667;0.357142857142857;0.883333333333333
"442";"target ~ ca1+thal1";50;17;25;10;0.656862745098039;0.404761904761905;0.833333333333333
"443";"target ~ ca1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"444";"target ~ ca1+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"445";"target ~ ca2+ca3";55;14;28;5;0.676470588235294;0.333333333333333;0.916666666666667
"446";"target ~ ca2+ca4";57;12;30;3;0.676470588235294;0.285714285714286;0.95
"447";"target ~ ca2+thal0";57;12;30;3;0.676470588235294;0.285714285714286;0.95
"448";"target ~ ca2+thal1";54;14;28;6;0.666666666666667;0.333333333333333;0.9
"449";"target ~ ca2+thal2";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"450";"target ~ ca2+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"451";"target ~ ca3+ca4";58;2;40;2;0.588235294117647;0.0476190476190476;0.966666666666667
"452";"target ~ ca3+thal0";58;2;40;2;0.588235294117647;0.0476190476190476;0.966666666666667
"453";"target ~ ca3+thal1";55;5;37;5;0.588235294117647;0.119047619047619;0.916666666666667
"454";"target ~ ca3+thal2";42;32;10;18;0.725490196078431;0.761904761904762;0.7
"455";"target ~ ca3+thal3";45;29;13;15;0.725490196078431;0.69047619047619;0.75
"456";"target ~ ca4+thal0";60;0;42;0;0.588235294117647;0;1
"457";"target ~ ca4+thal1";57;3;39;3;0.588235294117647;0.0714285714285714;0.95
"458";"target ~ ca4+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"459";"target ~ ca4+thal3";47;28;14;13;0.735294117647059;0.666666666666667;0.783333333333333
"460";"target ~ thal0+thal1";57;3;39;3;0.588235294117647;0.0714285714285714;0.95
"461";"target ~ thal0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"462";"target ~ thal0+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"463";"target ~ thal1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"464";"target ~ thal1+thal3";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"465";"target ~ thal2+thal3";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"466";"target ~ age+trestbps+chol";31;26;16;29;0.558823529411765;0.619047619047619;0.516666666666667
"467";"target ~ age+trestbps+thalach";40;28;14;20;0.666666666666667;0.666666666666667;0.666666666666667
"468";"target ~ age+trestbps+oldpeak";41;24;18;19;0.637254901960784;0.571428571428571;0.683333333333333
"469";"target ~ age+trestbps+sex0";35;28;14;25;0.617647058823529;0.666666666666667;0.583333333333333
"470";"target ~ age+trestbps+sex1";35;28;14;25;0.617647058823529;0.666666666666667;0.583333333333333
"471";"target ~ age+trestbps+cp0";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"472";"target ~ age+trestbps+cp1";36;25;17;24;0.598039215686274;0.595238095238095;0.6
"473";"target ~ age+trestbps+cp2";34;31;11;26;0.637254901960784;0.738095238095238;0.566666666666667
"474";"target ~ age+trestbps+cp3";36;25;17;24;0.598039215686274;0.595238095238095;0.6
"475";"target ~ age+trestbps+fbs0";30;27;15;30;0.558823529411765;0.642857142857143;0.5
"476";"target ~ age+trestbps+fbs1";30;27;15;30;0.558823529411765;0.642857142857143;0.5
"477";"target ~ age+trestbps+restecg0";35;21;21;25;0.549019607843137;0.5;0.583333333333333
"478";"target ~ age+trestbps+restecg1";34;23;19;26;0.558823529411765;0.547619047619048;0.566666666666667
"479";"target ~ age+trestbps+restecg2";32;25;17;28;0.558823529411765;0.595238095238095;0.533333333333333
"480";"target ~ age+trestbps+exang0";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"481";"target ~ age+trestbps+exang1";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"482";"target ~ age+trestbps+slope0";33;24;18;27;0.558823529411765;0.571428571428571;0.55
"483";"target ~ age+trestbps+slope1";40;25;17;20;0.637254901960784;0.595238095238095;0.666666666666667
"484";"target ~ age+trestbps+slope2";40;28;14;20;0.666666666666667;0.666666666666667;0.666666666666667
"485";"target ~ age+trestbps+ca0";43;31;11;17;0.725490196078431;0.738095238095238;0.716666666666667
"486";"target ~ age+trestbps+ca1";32;28;14;28;0.588235294117647;0.666666666666667;0.533333333333333
"487";"target ~ age+trestbps+ca2";38;25;17;22;0.617647058823529;0.595238095238095;0.633333333333333
"488";"target ~ age+trestbps+ca3";31;27;15;29;0.568627450980392;0.642857142857143;0.516666666666667
"489";"target ~ age+trestbps+ca4";32;26;16;28;0.568627450980392;0.619047619047619;0.533333333333333
"490";"target ~ age+trestbps+thal0";31;26;16;29;0.558823529411765;0.619047619047619;0.516666666666667
"491";"target ~ age+trestbps+thal1";30;28;14;30;0.568627450980392;0.666666666666667;0.5
"492";"target ~ age+trestbps+thal2";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"493";"target ~ age+trestbps+thal3";44;30;12;16;0.725490196078431;0.714285714285714;0.733333333333333
"494";"target ~ age+chol+thalach";37;28;14;23;0.637254901960784;0.666666666666667;0.616666666666667
"495";"target ~ age+chol+oldpeak";48;24;18;12;0.705882352941177;0.571428571428571;0.8
"496";"target ~ age+chol+sex0";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"497";"target ~ age+chol+sex1";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"498";"target ~ age+chol+cp0";45;35;7;15;0.784313725490196;0.833333333333333;0.75
"499";"target ~ age+chol+cp1";35;29;13;25;0.627450980392157;0.69047619047619;0.583333333333333
"500";"target ~ age+chol+cp2";35;30;12;25;0.637254901960784;0.714285714285714;0.583333333333333
"501";"target ~ age+chol+cp3";35;27;15;25;0.607843137254902;0.642857142857143;0.583333333333333
"502";"target ~ age+chol+fbs0";30;28;14;30;0.568627450980392;0.666666666666667;0.5
"503";"target ~ age+chol+fbs1";30;28;14;30;0.568627450980392;0.666666666666667;0.5
"504";"target ~ age+chol+restecg0";34;26;16;26;0.588235294117647;0.619047619047619;0.566666666666667
"505";"target ~ age+chol+restecg1";32;25;17;28;0.558823529411765;0.595238095238095;0.533333333333333
"506";"target ~ age+chol+restecg2";29;29;13;31;0.568627450980392;0.69047619047619;0.483333333333333
